pane,fragment,Rep,mfr,element,ppm
AC,2,12,A,Nd,3.95
AC,2,12,A,Pb,1.097
AC,2,12,A,Rb,2.03
AC,2,12,A,Sr,34.4
AC,2,12,A,Ti,166.9
AC,2,12,A,Zr,50.19
AC,2,13,A,Al,2877
AC,2,13,A,Ba,11.62
AC,2,13,A,Ca,67220
AC,2,13,A,Ce,9.66
AC,2,13,A,Fe,673
AC,2,13,A,Hf,1.29
AC,2,13,A,K,1246
AC,2,13,A,La,4.44
AC,2,13,A,Li,1.86
AC,2,13,A,Mg,23630
AC,2,13,A,Mn,18.29
AC,2,13,A,Na,101030
AC,2,13,A,Nd,3.71
AC,2,13,A,Pb,1.039
AC,2,13,A,Rb,2.06
AC,2,13,A,Sr,33.56
AC,2,13,A,Ti,171.9
AC,2,13,A,Zr,48.6
AC,2,14,A,Al,2871
AC,2,14,A,Ba,11.98
AC,2,14,A,Ca,67850
AC,2,14,A,Ce,9.9
AC,2,14,A,Fe,686
AC,2,14,A,Hf,1.288
AC,2,14,A,K,1240.5
AC,2,14,A,La,4.56
AC,2,14,A,Li,2.01
AC,2,14,A,Mg,23690
AC,2,14,A,Mn,18.62
AC,2,14,A,Na,101050
AC,2,14,A,Nd,4.05
AC,2,14,A,Pb,1.091
AC,2,14,A,Rb,2.1
AC,2,14,A,Sr,33.81
AC,2,14,A,Ti,183.8
AC,2,14,A,Zr,49.34
AC,2,15,A,Al,2907
AC,2,15,A,Ba,11.93
AC,2,15,A,Ca,68340
AC,2,15,A,Ce,10.01
AC,2,15,A,Fe,674
AC,2,15,A,Hf,1.31
AC,2,15,A,K,1225.5
AC,2,15,A,La,4.5
AC,2,15,A,Li,1.54
AC,2,15,A,Mg,23930
AC,2,15,A,Mn,18.48
AC,2,15,A,Na,100610
AC,2,15,A,Nd,3.99
AC,2,15,A,Pb,1.098
AC,2,15,A,Rb,2.05
AC,2,15,A,Sr,33.89
AC,2,15,A,Ti,176.7
AC,2,15,A,Zr,50.74
AC,2,16,A,Al,2903
AC,2,16,A,Ba,11.72
AC,2,16,A,Ca,68450
AC,2,16,A,Ce,9.85
AC,2,16,A,Fe,678
AC,2,16,A,Hf,1.376
AC,2,16,A,K,1233
AC,2,16,A,La,4.3
AC,2,16,A,Li,1.58
AC,2,16,A,Mg,23900
AC,2,16,A,Mn,18.47
AC,2,16,A,Na,101030
AC,2,16,A,Nd,4.05
AC,2,16,A,Pb,1.086
AC,2,16,A,Rb,2.14
AC,2,16,A,Sr,34.04
AC,2,16,A,Ti,180.7
AC,2,16,A,Zr,49.9
AC,2,17,A,Al,2903
AC,2,17,A,Ba,11.98
AC,2,17,A,Ca,68600
AC,2,17,A,Ce,9.97
AC,2,17,A,Fe,665
AC,2,17,A,Hf,1.334
AC,2,17,A,K,1249
AC,2,17,A,La,4.6
AC,2,17,A,Li,1.73
AC,2,17,A,Mg,23870
AC,2,17,A,Mn,18.44
AC,2,17,A,Na,101170
AC,2,17,A,Nd,3.79
AC,2,17,A,Pb,1.079
AC,2,17,A,Rb,1.99
AC,2,17,A,Sr,33.99
AC,2,17,A,Ti,178.8
AC,2,17,A,Zr,49.5
AC,2,18,A,Al,2893
AC,2,18,A,Ba,12.89
AC,2,18,A,Ca,68610
AC,2,18,A,Ce,9.93
AC,2,18,A,Fe,669
AC,2,18,A,Hf,1.23
AC,2,18,A,K,1245.5
AC,2,18,A,La,4.67
AC,2,18,A,Li,1.62
AC,2,18,A,Mg,23850
AC,2,18,A,Mn,18.37
AC,2,18,A,Na,101330
AC,2,18,A,Nd,4.19
AC,2,18,A,Pb,1.089
AC,2,18,A,Rb,2.15
AC,2,18,A,Sr,33.71
AC,2,18,A,Ti,177.5
AC,2,18,A,Zr,48.69
AC,2,19,A,Al,2885
AC,2,19,A,Ba,11.95
AC,2,19,A,Ca,68010
AC,2,19,A,Ce,9.73
AC,2,19,A,Fe,685
AC,2,19,A,Hf,1.26
AC,2,19,A,K,1239.1
AC,2,19,A,La,4.53
AC,2,19,A,Li,1.42
AC,2,19,A,Mg,23960
AC,2,19,A,Mn,18.46
AC,2,19,A,Na,100820
AC,2,19,A,Nd,3.85
AC,2,19,A,Pb,1.073
AC,2,19,A,Rb,2
AC,2,19,A,Sr,33.29
AC,2,19,A,Ti,181.6
AC,2,19,A,Zr,50.22
AC,2,20,A,Al,2900
AC,2,20,A,Ba,11.68
AC,2,20,A,Ca,68160
AC,2,20,A,Ce,9.9
AC,2,20,A,Fe,676
AC,2,20,A,Hf,1.27
AC,2,20,A,K,1232
AC,2,20,A,La,4.57
AC,2,20,A,Li,1.68
AC,2,20,A,Mg,23960
AC,2,20,A,Mn,18.55
AC,2,20,A,Na,101090
AC,2,20,A,Nd,3.8
AC,2,20,A,Pb,1.066
AC,2,20,A,Rb,2.08
AC,2,20,A,Sr,34.17
AC,2,20,A,Ti,179.9
AC,2,20,A,Zr,48.9
AC,3,1,A,Al,2990
AC,3,1,A,Ba,11.58
AC,3,1,A,Ca,69900
AC,3,1,A,Ce,9.92
AC,3,1,A,Fe,680
AC,3,1,A,Hf,1.33
AC,3,1,A,K,1206.6
AC,3,1,A,La,4.58
AC,3,1,A,Li,1.41
AC,3,1,A,Mg,24180
AC,3,1,A,Mn,18.41
AC,3,1,A,Na,97940
AC,3,1,A,Nd,3.91
AC,3,1,A,Pb,1.105
AC,3,1,A,Rb,1.88
AC,3,1,A,Sr,34.48
AC,3,1,A,Ti,184.7
AC,3,1,A,Zr,51.9
AC,3,2,A,Al,2986
AC,3,2,A,Ba,11.51
AC,3,2,A,Ca,70090
AC,3,2,A,Ce,9.8
AC,3,2,A,Fe,682
AC,3,2,A,Hf,1.279
AC,3,2,A,K,1214.7
AC,3,2,A,La,4.52
AC,3,2,A,Li,1.44
AC,3,2,A,Mg,24270
AC,3,2,A,Mn,18.57
AC,3,2,A,Na,98760
AC,3,2,A,Nd,4.02
AC,3,2,A,Pb,1.109
AC,3,2,A,Rb,2.03
AC,3,2,A,Sr,34.84
AC,3,2,A,Ti,181.2
AC,3,2,A,Zr,48
AC,3,3,A,Al,2975
AC,3,3,A,Ba,11.8
AC,3,3,A,Ca,69450
AC,3,3,A,Ce,9.94
AC,3,3,A,Fe,691
AC,3,3,A,Hf,1.4
AC,3,3,A,K,1212.8
AC,3,3,A,La,4.55
AC,3,3,A,Li,1.47
AC,3,3,A,Mg,24190
AC,3,3,A,Mn,18.28
AC,3,3,A,Na,98750
AC,3,3,A,Nd,4.14
AC,3,3,A,Pb,1.036
AC,3,3,A,Rb,2.02
AC,3,3,A,Sr,34.88
AC,3,3,A,Ti,176.1
AC,3,3,A,Zr,52.2
AC,3,4,A,Al,2979
AC,3,4,A,Ba,11.7
AC,3,4,A,Ca,69320
AC,3,4,A,Ce,9.72
AC,3,4,A,Fe,679
AC,3,4,A,Hf,1.36
AC,3,4,A,K,1203.3
AC,3,4,A,La,4.71
AC,3,4,A,Li,1.46
AC,3,4,A,Mg,24040
AC,3,4,A,Mn,18.45
AC,3,4,A,Na,99330
AC,3,4,A,Nd,4.03
AC,3,4,A,Pb,1.086
AC,3,4,A,Rb,2.13
AC,3,4,A,Sr,34.28
AC,3,4,A,Ti,182.7
AC,3,4,A,Zr,50.9
AC,3,5,A,Al,2956
AC,3,5,A,Ba,11.53
AC,3,5,A,Ca,69560
AC,3,5,A,Ce,9.86
AC,3,5,A,Fe,677
AC,3,5,A,Hf,1.37
AC,3,5,A,K,1221.8
AC,3,5,A,La,4.56
AC,3,5,A,Li,1.49
AC,3,5,A,Mg,23830
AC,3,5,A,Mn,18.63
AC,3,5,A,Na,98850
AC,3,5,A,Nd,3.97
AC,3,5,A,Pb,1.041
AC,3,5,A,Rb,2.2
AC,3,5,A,Sr,34.71
AC,3,5,A,Ti,184.7
AC,3,5,A,Zr,50.8
AC,4,1,A,Al,2889
AC,4,1,A,Ba,11.77
AC,4,1,A,Ca,67560
AC,4,1,A,Ce,9.78
AC,4,1,A,Fe,651
AC,4,1,A,Hf,1.26
AC,4,1,A,K,1201
AC,4,1,A,La,4.52
AC,4,1,A,Li,1.74
AC,4,1,A,Mg,23790
AC,4,1,A,Mn,18.23
AC,4,1,A,Na,99080
AC,4,1,A,Nd,3.9
AC,4,1,A,Pb,1.054
AC,4,1,A,Rb,2.1
AC,4,1,A,Sr,33.08
AC,4,1,A,Ti,181.1
AC,4,1,A,Zr,48
AC,4,2,A,Al,2827
AC,4,2,A,Ba,11.48
AC,4,2,A,Ca,66390
AC,4,2,A,Ce,9.48
AC,4,2,A,Fe,685
AC,4,2,A,Hf,1.29
AC,4,2,A,K,1217
AC,4,2,A,La,4.35
AC,4,2,A,Li,1.67
AC,4,2,A,Mg,23860
AC,4,2,A,Mn,18.24
AC,4,2,A,Na,99750
AC,4,2,A,Nd,3.99
AC,4,2,A,Pb,1.142
AC,4,2,A,Rb,2.18
AC,4,2,A,Sr,33.04
AC,4,2,A,Ti,181.5
AC,4,2,A,Zr,49.15
AC,4,3,A,Al,2870
AC,4,3,A,Ba,11.83
AC,4,3,A,Ca,67460
AC,4,3,A,Ce,9.65
AC,4,3,A,Fe,657
AC,4,3,A,Hf,1.33
AC,4,3,A,K,1216.3
AC,4,3,A,La,4.51
AC,4,3,A,Li,1.74
AC,4,3,A,Mg,23740
AC,4,3,A,Mn,18.49
AC,4,3,A,Na,99420
AC,4,3,A,Nd,3.82
AC,4,3,A,Pb,1.111
AC,4,3,A,Rb,1.98
AC,4,3,A,Sr,32.94
AC,4,3,A,Ti,173.1
AC,4,3,A,Zr,49.15
AC,4,4,A,Al,2805
AC,4,4,A,Ba,10.89
AC,4,4,A,Ca,66620
AC,4,4,A,Ce,9.59
AC,4,4,A,Fe,673
AC,4,4,A,Hf,1.245
AC,4,4,A,K,1224.8
AC,4,4,A,La,4.21
AC,4,4,A,Li,1.76
AC,4,4,A,Mg,23600
AC,4,4,A,Mn,18.6
AC,4,4,A,Na,100170
AC,4,4,A,Nd,3.62
AC,4,4,A,Pb,1.108
AC,4,4,A,Rb,2.26
AC,4,4,A,Sr,32.69
AC,4,4,A,Ti,177.6
AC,4,4,A,Zr,47.6
AC,4,5,A,Al,2849
AC,4,5,A,Ba,11.61
AC,4,5,A,Ca,67000
AC,4,5,A,Ce,9.75
AC,4,5,A,Fe,674
AC,4,5,A,Hf,1.24
AC,4,5,A,K,1219.3
AC,4,5,A,La,4.32
AC,4,5,A,Li,1.53
AC,4,5,A,Mg,23660
AC,4,5,A,Mn,17.76
AC,4,5,A,Na,99580
AC,4,5,A,Nd,3.88
AC,4,5,A,Pb,1.097
AC,4,5,A,Rb,2.11
AC,4,5,A,Sr,33.33
AC,4,5,A,Ti,178.2
AC,4,5,A,Zr,47.76
AC,5,1,A,Al,2834
AC,5,1,A,Ba,11.73
AC,5,1,A,Ca,66470
AC,5,1,A,Ce,9.71
AC,5,1,A,Fe,660
AC,5,1,A,Hf,1.2
AC,5,1,A,K,1213.4
AC,5,1,A,La,4.18
AC,5,1,A,Li,1.52
AC,5,1,A,Mg,23730
AC,5,1,A,Mn,18.23
AC,5,1,A,Na,99650
AC,5,1,A,Nd,3.58
AC,5,1,A,Pb,1.097
AC,5,1,A,Rb,2.13
AC,5,1,A,Sr,32.37
AC,5,1,A,Ti,174.5
AC,5,1,A,Zr,46.3
AC,5,2,A,Al,2872
AC,5,2,A,Ba,11.53
AC,5,2,A,Ca,67580
AC,5,2,A,Ce,9.76
AC,5,2,A,Fe,671
AC,5,2,A,Hf,1.37
AC,5,2,A,K,1212.4
AC,5,2,A,La,4.58
AC,5,2,A,Li,1.44
AC,5,2,A,Mg,23800
AC,5,2,A,Mn,18.43
AC,5,2,A,Na,99540
AC,5,2,A,Nd,3.91
AC,5,2,A,Pb,1.085
AC,5,2,A,Rb,2.04
AC,5,2,A,Sr,33.17
AC,5,2,A,Ti,177.3
AC,5,2,A,Zr,48.1
AC,5,3,A,Al,2806
AC,5,3,A,Ba,11.73
AC,5,3,A,Ca,66190
AC,5,3,A,Ce,9.59
AC,5,3,A,Fe,675
AC,5,3,A,Hf,1.35
AC,5,3,A,K,1214.5
AC,5,3,A,La,4.12
AC,5,3,A,Li,1.87
AC,5,3,A,Mg,23530
AC,5,3,A,Mn,18.42
AC,5,3,A,Na,100160
AC,5,3,A,Nd,3.72
AC,5,3,A,Pb,1.136
AC,5,3,A,Rb,2.11
AC,5,3,A,Sr,32.85
AC,5,3,A,Ti,178.6
AC,5,3,A,Zr,47.1
AC,5,4,A,Al,2874
AC,5,4,A,Ba,10.56
AC,5,4,A,Ca,67130
AC,5,4,A,Ce,9.72
AC,5,4,A,Fe,674
AC,5,4,A,Hf,1.3
AC,5,4,A,K,1219.8
AC,5,4,A,La,4.46
AC,5,4,A,Li,1.33
AC,5,4,A,Mg,23620
AC,5,4,A,Mn,18.39
AC,5,4,A,Na,99990
AC,5,4,A,Nd,3.69
AC,5,4,A,Pb,1.13
AC,5,4,A,Rb,2.1
AC,5,4,A,Sr,33.25
AC,5,4,A,Ti,176.8
AC,5,4,A,Zr,49.2
AC,5,5,A,Al,2808
AC,5,5,A,Ba,11.47
AC,5,5,A,Ca,65900
AC,5,5,A,Ce,9.81
AC,5,5,A,Fe,650
AC,5,5,A,Hf,1.24
AC,5,5,A,K,1216.5
AC,5,5,A,La,4.25
AC,5,5,A,Li,1.74
AC,5,5,A,Mg,23590
AC,5,5,A,Mn,18.25
AC,5,5,A,Na,100600
AC,5,5,A,Nd,3.54
AC,5,5,A,Pb,1.112
AC,5,5,A,Rb,2.11
AC,5,5,A,Sr,32.77
AC,5,5,A,Ti,177.1
AC,5,5,A,Zr,47.7
AC,6,1,A,Al,2797
AC,6,1,A,Ba,11.29
AC,6,1,A,Ca,66030
AC,6,1,A,Ce,9.41
AC,6,1,A,Fe,669
AC,6,1,A,Hf,1.17
AC,6,1,A,K,1216
AC,6,1,A,La,4.22
AC,6,1,A,Li,1.71
AC,6,1,A,Mg,23500
AC,6,1,A,Mn,18.35
AC,6,1,A,Na,99410
AC,6,1,A,Nd,3.66
AC,6,1,A,Pb,1.106
AC,6,1,A,Rb,2.12
AC,6,1,A,Sr,32.58
AC,6,1,A,Ti,174.2
AC,6,1,A,Zr,42.4
AC,6,2,A,Al,2762
AC,6,2,A,Ba,11.31
AC,6,2,A,Ca,65690
AC,6,2,A,Ce,9.63
AC,6,2,A,Fe,665
AC,6,2,A,Hf,1.12
AC,6,2,A,K,1220.1
AC,6,2,A,La,4.23
AC,6,2,A,Li,1.64
AC,6,2,A,Mg,23420
AC,6,2,A,Mn,18.15
AC,6,2,A,Na,99850
AC,6,2,A,Nd,3.79
AC,6,2,A,Pb,1.071
AC,6,2,A,Rb,2.09
AC,6,2,A,Sr,32.42
AC,6,2,A,Ti,174.2
AC,6,2,A,Zr,42.25
AC,6,3,A,Al,2747
AC,6,3,A,Ba,11.17
AC,6,3,A,Ca,64780
AC,6,3,A,Ce,9.63
AC,6,3,A,Fe,660
AC,6,3,A,Hf,1.11
AC,6,3,A,K,1221.2
AC,6,3,A,La,4.16
AC,6,3,A,Li,1.94
AC,6,3,A,Mg,23330
AC,6,3,A,Mn,18.08
AC,6,3,A,Na,100850
AC,6,3,A,Nd,3.64
AC,6,3,A,Pb,1.037
AC,6,3,A,Rb,2.09
AC,6,3,A,Sr,32.06
AC,6,3,A,Ti,172.1
AC,6,3,A,Zr,41.9
AC,6,4,A,Al,2789
AC,6,4,A,Ba,11.54
AC,6,4,A,Ca,65970
AC,6,4,A,Ce,9.65
AC,6,4,A,Fe,670
AC,6,4,A,Hf,1.16
AC,6,4,A,K,1215.7
AC,6,4,A,La,4.38
AC,6,4,A,Li,1.93
AC,6,4,A,Mg,23580
AC,6,4,A,Mn,18.09
AC,6,4,A,Na,99560
AC,6,4,A,Nd,3.61
AC,6,4,A,Pb,1.11
AC,6,4,A,Rb,2.1
AC,6,4,A,Sr,32.15
AC,6,4,A,Ti,175.8
AC,6,4,A,Zr,47
AC,6,5,A,Al,2761
AC,6,5,A,Ba,11.37
AC,6,5,A,Ca,66080
AC,6,5,A,Ce,9.8
AC,6,5,A,Fe,668
AC,6,5,A,Hf,1.194
AC,6,5,A,K,1230.3
AC,6,5,A,La,4.25
AC,6,5,A,Li,1.57
AC,6,5,A,Mg,23310
AC,6,5,A,Mn,18.26
AC,6,5,A,Na,100100
AC,6,5,A,Nd,3.75
AC,6,5,A,Pb,1.104
AC,6,5,A,Rb,2.14
AC,6,5,A,Sr,32.47
AC,6,5,A,Ti,176.7
AC,6,5,A,Zr,45.3
AC,7,1,A,Al,2633
AC,7,1,A,Ba,11.53
AC,7,1,A,Ca,62760
AC,7,1,A,Ce,9.44
AC,7,1,A,Fe,653
AC,7,1,A,Hf,1.105
AC,7,1,A,K,1242.6
AC,7,1,A,La,3.99
AC,7,1,A,Li,2.05
AC,7,1,A,Mg,22880
AC,7,1,A,Mn,18.16
AC,7,1,A,Na,101690
AC,7,1,A,Nd,3.53
AC,7,1,A,Pb,1.063
AC,7,1,A,Rb,2.21
AC,7,1,A,Sr,30.22
AC,7,1,A,Ti,160.1
AC,7,1,A,Zr,41.6
AC,7,2,A,Al,2668
AC,7,2,A,Ba,10.94
AC,7,2,A,Ca,62970
AC,7,2,A,Ce,9.51
AC,7,2,A,Fe,662
AC,7,2,A,Hf,1.2
AC,7,2,A,K,1230.1
AC,7,2,A,La,4.27
AC,7,2,A,Li,2.3
AC,7,2,A,Mg,22980
AC,7,2,A,Mn,18.28
AC,7,2,A,Na,101670
AC,7,2,A,Nd,3.46
AC,7,2,A,Pb,1.129
AC,7,2,A,Rb,2.11
AC,7,2,A,Sr,31.31
AC,7,2,A,Ti,170.2
AC,7,2,A,Zr,43.6
AC,7,3,A,Al,2652
AC,7,3,A,Ba,10.24
AC,7,3,A,Ca,63470
AC,7,3,A,Ce,9.42
AC,7,3,A,Fe,678
AC,7,3,A,Hf,1.185
AC,7,3,A,K,1239
AC,7,3,A,La,4.05
AC,7,3,A,Li,1.83
AC,7,3,A,Mg,23060
AC,7,3,A,Mn,18.13
AC,7,3,A,Na,102160
AC,7,3,A,Nd,3.41
AC,7,3,A,Pb,1.095
AC,7,3,A,Rb,2.18
AC,7,3,A,Sr,30.18
AC,7,3,A,Ti,172.1
AC,7,3,A,Zr,44.8
AC,7,4,A,Al,2671
AC,7,4,A,Ba,10.89
AC,7,4,A,Ca,63550
AC,7,4,A,Ce,9.41
AC,7,4,A,Fe,682
AC,7,4,A,Hf,1.23
AC,7,4,A,K,1235.1
AC,7,4,A,La,4.04
AC,7,4,A,Li,2
AC,7,4,A,Mg,23050
AC,7,4,A,Mn,17.69
AC,7,4,A,Na,100750
AC,7,4,A,Nd,3.58
AC,7,4,A,Pb,1.088
AC,7,4,A,Rb,2.07
AC,7,4,A,Sr,31.22
AC,7,4,A,Ti,163.5
AC,7,4,A,Zr,44.6
AC,7,5,A,Al,2684
AC,7,5,A,Ba,10.49
AC,7,5,A,Ca,63620
AC,7,5,A,Ce,9.38
AC,7,5,A,Fe,659
AC,7,5,A,Hf,1.204
AC,7,5,A,K,1233.1
AC,7,5,A,La,4.21
AC,7,5,A,Li,1.81
AC,7,5,A,Mg,23110
AC,7,5,A,Mn,17.9
AC,7,5,A,Na,100910
AC,7,5,A,Nd,3.21
AC,7,5,A,Pb,1.104
AC,7,5,A,Rb,2.02
AC,7,5,A,Sr,31.41
AC,7,5,A,Ti,169.8
AC,7,5,A,Zr,43.9
AC,8,1,A,Al,2699
AC,8,1,A,Ba,11.1
AC,8,1,A,Ca,63910
AC,8,1,A,Ce,9.36
AC,8,1,A,Fe,682
AC,8,1,A,Hf,1.21
AC,8,1,A,K,1224.1
AC,8,1,A,La,4.02
AC,8,1,A,Li,1.58
AC,8,1,A,Mg,23260
AC,8,1,A,Mn,17.8
AC,8,1,A,Na,100880
AC,8,1,A,Nd,3.39
AC,8,1,A,Pb,1.132
AC,8,1,A,Rb,2.16
AC,8,1,A,Sr,31.77
AC,8,1,A,Ti,173.1
AC,8,1,A,Zr,42.7
AC,8,2,A,Al,2685
AC,8,2,A,Ba,11.22
AC,8,2,A,Ca,63800
AC,8,2,A,Ce,9.61
AC,8,2,A,Fe,650
AC,8,2,A,Hf,1.14
AC,8,2,A,K,1231.5
AC,8,2,A,La,4.12
AC,8,2,A,Li,1.88
AC,8,2,A,Mg,23210
AC,8,2,A,Mn,18
AC,8,2,A,Na,101270
AC,8,2,A,Nd,3.55
AC,8,2,A,Pb,1.118
AC,8,2,A,Rb,2.06
AC,8,2,A,Sr,31.93
AC,8,2,A,Ti,173.4
AC,8,2,A,Zr,41.88
AC,8,3,A,Al,2692
AC,8,3,A,Ba,11.37
AC,8,3,A,Ca,63780
AC,8,3,A,Ce,9.74
AC,8,3,A,Fe,670
AC,8,3,A,Hf,1.066
AC,8,3,A,K,1224.2
AC,8,3,A,La,4.13
AC,8,3,A,Li,1.7
AC,8,3,A,Mg,23220
AC,8,3,A,Mn,17.79
AC,8,3,A,Na,101360
AC,8,3,A,Nd,3.59
AC,8,3,A,Pb,1.154
AC,8,3,A,Rb,1.97
AC,8,3,A,Sr,31.25
AC,8,3,A,Ti,170.1
AC,8,3,A,Zr,42.8
AC,8,4,A,Al,2678
AC,8,4,A,Ba,11.04
AC,8,4,A,Ca,63590
AC,8,4,A,Ce,9.59
AC,8,4,A,Fe,652
AC,8,4,A,Hf,1.18
AC,8,4,A,K,1226.3
AC,8,4,A,La,3.98
AC,8,4,A,Li,1.67
AC,8,4,A,Mg,23090
AC,8,4,A,Mn,18.32
AC,8,4,A,Na,101370
AC,8,4,A,Nd,3.6
AC,8,4,A,Pb,1.09
AC,8,4,A,Rb,2.1
AC,8,4,A,Sr,31.4
AC,8,4,A,Ti,165.9
AC,8,4,A,Zr,40.13
AC,8,5,A,Al,2693
AC,8,5,A,Ba,10.51
AC,8,5,A,Ca,63950
AC,8,5,A,Ce,9.63
AC,8,5,A,Fe,660
AC,8,5,A,Hf,1.21
AC,8,5,A,K,1234.9
AC,8,5,A,La,4.04
AC,8,5,A,Li,1.74
AC,8,5,A,Mg,23130
AC,8,5,A,Mn,18.29
AC,8,5,A,Na,101260
AC,8,5,A,Nd,3.56
AC,8,5,A,Pb,1.125
AC,8,5,A,Rb,2
AC,8,5,A,Sr,31.19
AC,8,5,A,Ti,168.6
AC,8,5,A,Zr,43.4
AC,9,1,A,Al,2701
AC,9,1,A,Ba,11.38
AC,9,1,A,Ca,64040
AC,9,1,A,Ce,9.59
AC,9,1,A,Fe,665
AC,9,1,A,Hf,1.16
AC,9,1,A,K,1225.4
AC,9,1,A,La,4.09
AC,9,1,A,Li,1.74
AC,9,1,A,Mg,23130
AC,9,1,A,Mn,18.3
AC,9,1,A,Na,100970
AC,9,1,A,Nd,3.6
AC,9,1,A,Pb,1.129
AC,9,1,A,Rb,2.12
AC,9,1,A,Sr,31.64
AC,9,1,A,Ti,168.3
AC,9,1,A,Zr,45.6
AC,9,2,A,Al,2708
AC,9,2,A,Ba,11.47
AC,9,2,A,Ca,64200
AC,9,2,A,Ce,9.6
AC,9,2,A,Fe,676
AC,9,2,A,Hf,1.13
AC,9,2,A,K,1238.7
AC,9,2,A,La,4.13
AC,9,2,A,Li,1.68
AC,9,2,A,Mg,23160
AC,9,2,A,Mn,18.16
AC,9,2,A,Na,101510
AC,9,2,A,Nd,3.3
AC,9,2,A,Pb,1.127
AC,9,2,A,Rb,2.05
AC,9,2,A,Sr,31.11
AC,9,2,A,Ti,169.5
AC,9,2,A,Zr,44.4
AC,9,3,A,Al,2679
AC,9,3,A,Ba,10.36
AC,9,3,A,Ca,63660
AC,9,3,A,Ce,9.59
AC,9,3,A,Fe,657
AC,9,3,A,Hf,1.109
AC,9,3,A,K,1245.3
AC,9,3,A,La,4.04
AC,9,3,A,Li,1.88
AC,9,3,A,Mg,23090
AC,9,3,A,Mn,18.1
AC,9,3,A,Na,102230
AC,9,3,A,Nd,3.8
AC,9,3,A,Pb,1.08
AC,9,3,A,Rb,2.08
AC,9,3,A,Sr,31.23
AC,9,3,A,Ti,167.3
AC,9,3,A,Zr,43.9
AC,9,4,A,Al,2717
AC,9,4,A,Ba,11.46
AC,9,4,A,Ca,64370
AC,9,4,A,Ce,9.49
AC,9,4,A,Fe,666
AC,9,4,A,Hf,1.17
AC,9,4,A,K,1246.7
AC,9,4,A,La,4.18
AC,9,4,A,Li,1.66
AC,9,4,A,Mg,23060
AC,9,4,A,Mn,18.25
AC,9,4,A,Na,101740
AC,9,4,A,Nd,3.33
AC,9,4,A,Pb,1.122
AC,9,4,A,Rb,2.1
AC,9,4,A,Sr,32.03
AC,9,4,A,Ti,170.4
AC,9,4,A,Zr,43.3
AC,9,5,A,Al,2720
AC,9,5,A,Ba,11.29
AC,9,5,A,Ca,64510
AC,9,5,A,Ce,9.55
AC,9,5,A,Fe,665
AC,9,5,A,Hf,1.14
AC,9,5,A,K,1234.4
AC,9,5,A,La,4.12
AC,9,5,A,Li,1.29
AC,9,5,A,Mg,23210
AC,9,5,A,Mn,18.1
AC,9,5,A,Na,101380
AC,9,5,A,Nd,3.34
AC,9,5,A,Pb,1.106
AC,9,5,A,Rb,2.16
AC,9,5,A,Sr,32.22
AC,9,5,A,Ti,171.7
AC,9,5,A,Zr,45.1
AC,10,1,A,Al,2709
AC,10,1,A,Ba,10.82
AC,10,1,A,Ca,63720
AC,10,1,A,Ce,9.42
AC,10,1,A,Fe,677
AC,10,1,A,Hf,1.12
AC,10,1,A,K,1235.7
AC,10,1,A,La,4.14
AC,10,1,A,Li,1.53
AC,10,1,A,Mg,23200
AC,10,1,A,Mn,18.01
AC,10,1,A,Na,101590
AC,10,1,A,Nd,3.58
AC,10,1,A,Pb,1.136
AC,10,1,A,Rb,2.08
AC,10,1,A,Sr,31.61
AC,10,1,A,Ti,172.7
AC,10,1,A,Zr,45.9
AC,10,2,A,Al,2704
AC,10,2,A,Ba,11.5
AC,10,2,A,Ca,63960
AC,10,2,A,Ce,9.59
AC,10,2,A,Fe,671
AC,10,2,A,Hf,1.18
AC,10,2,A,K,1248.8
AC,10,2,A,La,4.11
AC,10,2,A,Li,1.98
AC,10,2,A,Mg,23060
AC,10,2,A,Mn,17.96
AC,10,2,A,Na,102120
AC,10,2,A,Nd,3.74
AC,10,2,A,Pb,1.166
AC,10,2,A,Rb,2.05
AC,10,2,A,Sr,31.65
AC,10,2,A,Ti,173.6
AC,10,2,A,Zr,43.2
AC,10,3,A,Al,2687
AC,10,3,A,Ba,11.17
AC,10,3,A,Ca,63900
AC,10,3,A,Ce,9.49
AC,10,3,A,Fe,657
AC,10,3,A,Hf,1.3
AC,10,3,A,K,1231.9
AC,10,3,A,La,4.08
AC,10,3,A,Li,1.93
AC,10,3,A,Mg,22930
AC,10,3,A,Mn,17.85
AC,10,3,A,Na,102170
AC,10,3,A,Nd,3.29
AC,10,3,A,Pb,1.113
AC,10,3,A,Rb,2.01
AC,10,3,A,Sr,31.15
AC,10,3,A,Ti,169.8
AC,10,3,A,Zr,45.45
AC,10,4,A,Al,2677
AC,10,4,A,Ba,10.45
AC,10,4,A,Ca,63040
AC,10,4,A,Ce,9.4
AC,10,4,A,Fe,674
AC,10,4,A,Hf,1.2
AC,10,4,A,K,1240.4
AC,10,4,A,La,4.06
AC,10,4,A,Li,2.01
AC,10,4,A,Mg,22920
AC,10,4,A,Mn,17.74
AC,10,4,A,Na,101640
AC,10,4,A,Nd,3.56
AC,10,4,A,Pb,1.074
AC,10,4,A,Rb,2.09
AC,10,4,A,Sr,30.7
AC,10,4,A,Ti,163
AC,10,4,A,Zr,44.1
AC,10,5,A,Al,2691
AC,10,5,A,Ba,10.8
AC,10,5,A,Ca,63420
AC,10,5,A,Ce,9.7
AC,10,5,A,Fe,658
