"","x","y"
"3793",168,398
"3794",168,397
"3795",168,394
"3796",168,393
"3797",168,389
"3798",168,388
"3799",168,384
"3800",168,383
"3801",168,378
"3802",168,374
"3803",168,373
"3804",168,369
"3805",168,365
"3806",168,364
"3807",168,360
"3808",168,359
"3809",168,358
"3810",168,333
"3811",168,300
"3812",168,286
"3813",168,265
"3814",168,249
"3815",168,230
"3816",168,226
"3817",168,225
"3818",168,224
"3819",168,221
"3820",168,213
"3821",168,208
"3822",168,207
"3823",168,203
"3824",168,200
"3825",168,194
"3826",168,193
"3827",168,192
"3828",168,187
"3829",167,696
"3830",167,680
"3831",167,657
"3832",167,631
"3833",167,630
"3834",167,615
"3835",167,614
"3836",167,613
"3837",167,612
"3838",167,604
"3839",167,603
"3840",167,581
"3841",167,579
"3842",167,558
"3843",167,552
"3844",167,544
"3845",167,541
"3846",167,537
"3847",167,519
"3848",167,518
"3849",167,511
"3850",167,396
"3851",167,392
"3852",167,391
"3853",167,387
"3854",167,386
"3855",167,382
"3856",167,381
"3857",167,377
"3858",167,376
"3859",167,372
"3860",167,371
"3861",167,368
"3862",167,367
"3863",167,363
"3864",167,362
"3865",167,358
"3866",167,333
"3867",167,299
"3868",167,286
"3869",167,266
"3870",167,250
"3871",167,229
"3872",167,228
"3873",167,222
"3874",167,213
"3875",167,206
"3876",167,205
"3877",167,204
"3878",167,200
"3879",167,194
"3880",167,192
"3881",167,188
"3882",166,697
"3883",166,680
"3884",166,657
"3885",166,629
"3886",166,628
"3887",166,606
"3888",166,605
"3889",166,580
"3890",166,578
"3891",166,558
"3892",166,552
"3893",166,543
"3894",166,541
"3895",166,536
"3896",166,517
"3897",166,511
"3898",166,395
"3899",166,394
"3900",166,390
"3901",166,385
"3902",166,384
"3903",166,380
"3904",166,375
"3905",166,370
"3906",166,366
"3907",166,365
"3908",166,359
"3909",166,332
"3910",166,299
"3911",166,286
"3912",166,266
"3913",166,250
"3914",166,232
"3915",166,227
"3916",166,226
"3917",166,222
"3918",166,214
"3919",166,211
"3920",166,210
"3921",166,209
"3922",166,208
"3923",166,201
"3924",166,195
"3925",166,192
"3926",166,188
"3927",165,698
"3928",165,680
"3929",165,677
"3930",165,675
"3931",165,657
"3932",165,627
"3933",165,607
"3934",165,580
"3935",165,578
"3936",165,558
"3937",165,553
"3938",165,543
"3939",165,541
"3940",165,535
"3941",165,534
"3942",165,516
"3943",165,515
"3944",165,511
"3945",165,398
"3946",165,393
"3947",165,392
"3948",165,389
"3949",165,388
"3950",165,383
"3951",165,382
"3952",165,379
"3953",165,378
"3954",165,374
"3955",165,373
"3956",165,369
"3957",165,368
"3958",165,364
"3959",165,360
"3960",165,332
"3961",165,299
"3962",165,285
"3963",165,267
"3964",165,250
"3965",165,225
"3966",165,221
"3967",165,220
"3968",165,214
"3969",165,211
"3970",165,207
"3971",165,201
"3972",165,195
"3973",165,193
"3974",165,189
"3975",164,699
"3976",164,680
"3977",164,677
"3978",164,675
"3979",164,656
"3980",164,626
"3981",164,625
"3982",164,609
"3983",164,608
"3984",164,579
"3985",164,577
"3986",164,559
"3987",164,553
"3988",164,542
"3989",164,540
"3990",164,533
"3991",164,514
"3992",164,513
"3993",164,512
"3994",164,397
"3995",164,396
"3996",164,391
"3997",164,390
"3998",164,387
"3999",164,386
"4000",164,381
"4001",164,377
"4002",164,376
"4003",164,372
"4004",164,371
"4005",164,367
"4006",164,363
"4007",164,362
"4008",164,361
"4009",164,331
"4010",164,299
"4011",164,285
"4012",164,267
"4013",164,251
"4014",164,225
"4015",164,219
"4016",164,218
"4017",164,214
"4018",164,212
"4019",164,206
"4020",164,201
"4021",164,196
"4022",164,193
"4023",164,190
"4024",163,700
"4025",163,681
"4026",163,677
"4027",163,675
"4028",163,656
"4029",163,624
"4030",163,612
"4031",163,611
"4032",163,610
"4033",163,579
"4034",163,577
"4035",163,559
"4036",163,553
"4037",163,542
"4038",163,540
"4039",163,532
"4040",163,399
"4041",163,398
"4042",163,395
"4043",163,394
"4044",163,389
"4045",163,385
"4046",163,384
"4047",163,380
"4048",163,379
"4049",163,375
"4050",163,374
"4051",163,370
"4052",163,369
"4053",163,366
"4054",163,365
"4055",163,361
"4056",163,331
"4057",163,299
"4058",163,285
"4059",163,267
"4060",163,251
"4061",163,234
"4062",163,225
"4063",163,217
"4064",163,216
"4065",163,215
"4066",163,212
"4067",163,205
"4068",163,200
"4069",163,199
"4070",163,198
"4071",163,197
"4072",163,194
"4073",163,190
"4074",162,701
"4075",162,687
"4076",162,681
"4077",162,677
"4078",162,675
"4079",162,656
"4080",162,624
"4081",162,613
"4082",162,579
"4083",162,576
"4084",162,561
"4085",162,559
"4086",162,553
"4087",162,542
"4088",162,539
"4089",162,531
"4090",162,397
"4091",162,393
"4092",162,392
"4093",162,388
"4094",162,387
"4095",162,383
"4096",162,382
"4097",162,378
"4098",162,373
"4099",162,372
"4100",162,368
"4101",162,364
"4102",162,349
"4103",162,348
"4104",162,347
"4105",162,331
"4106",162,299
"4107",162,285
"4108",162,268
"4109",162,252
"4110",162,234
"4111",162,225
"4112",162,212
"4113",162,204
"4114",162,195
"4115",162,191
"4116",161,702
"4117",161,688
"4118",161,686
"4119",161,681
"4120",161,678
"4121",161,676
"4122",161,655
"4123",161,624
"4124",161,613
"4125",161,578
"4126",161,576
"4127",161,560
"4128",161,554
"4129",161,541
"4130",161,539
"4131",161,530
"4132",161,396
"4133",161,395
"4134",161,391
"4135",161,390
"4136",161,386
"4137",161,385
"4138",161,381
"4139",161,377
"4140",161,376
"4141",161,375
"4142",161,371
"4143",161,367
"4144",161,366
"4145",161,363
"4146",161,350
"4147",161,347
"4148",161,330
"4149",161,298
"4150",161,285
"4151",161,268
"4152",161,252
"4153",161,225
"4154",161,222
"4155",161,221
"4156",161,220
"4157",161,219
"4158",161,212
"4159",161,205
"4160",161,201
"4161",161,200
"4162",161,196
"4163",161,192
"4164",160,703
"4165",160,689
"4166",160,686
"4167",160,681
"4168",160,678
"4169",160,676
"4170",160,655
"4171",160,626
"4172",160,625
"4173",160,613
"4174",160,612
"4175",160,578
"4176",160,575
"4177",160,560
"4178",160,554
"4179",160,541
"4180",160,538
"4181",160,529
"4182",160,528
"4183",160,394
"4184",160,393
"4185",160,389
"4186",160,384
"4187",160,380
"4188",160,379
"4189",160,374
"4190",160,370
"4191",160,369
"4192",160,366
"4193",160,363
"4194",160,351
"4195",160,347
"4196",160,330
"4197",160,298
"4198",160,284
"4199",160,268
"4200",160,253
"4201",160,232
"4202",160,231
"4203",160,230
"4204",160,226
"4205",160,223
"4206",160,218
"4207",160,212
"4208",160,205
"4209",160,202
"4210",160,200
"4211",160,197
"4212",160,192
"4213",159,704
"4214",159,690
"4215",159,687
"4216",159,681
"4217",159,678
"4218",159,676
"4219",159,655
"4220",159,627
"4221",159,611
"4222",159,578
"4223",159,575
"4224",159,559
"4225",159,554
"4226",159,540
"4227",159,538
"4228",159,527
"4229",159,398
"4230",159,397
"4231",159,396
"4232",159,392
"4233",159,391
"4234",159,388
"4235",159,387
"4236",159,383
"4237",159,382
"4238",159,378
"4239",159,377
"4240",159,373
"4241",159,372
"4242",159,368
"4243",159,367
"4244",159,364
"4245",159,351
"4246",159,347
"4247",159,330
"4248",159,297
"4249",159,284
"4250",159,269
"4251",159,253
"4252",159,229
"4253",159,228
"4254",159,227
"4255",159,223
"4256",159,217
"4257",159,211
"4258",159,205
"4259",159,203
"4260",159,200
"4261",159,197
"4262",159,193
"4263",158,705
"4264",158,691
"4265",158,687
"4266",158,681
"4267",158,676
"4268",158,654
"4269",158,629
"4270",158,628
"4271",158,623
"4272",158,622
"4273",158,610
"4274",158,609
"4275",158,577
"4276",158,574
"4277",158,560
"4278",158,554
"4279",158,540
"4280",158,538
"4281",158,526
"4282",158,395
"4283",158,390
"4284",158,386
"4285",158,385
"4286",158,381
"4287",158,380
"4288",158,376
"4289",158,375
"4290",158,371
"4291",158,364
"4292",158,352
"4293",158,347
"4294",158,330
"4295",158,297
"4296",158,284
"4297",158,269
"4298",158,254
"4299",158,233
"4300",158,232
"4301",158,224
"4302",158,216
"4303",158,210
"4304",158,209
"4305",158,206
"4306",158,203
"4307",158,200
"4308",158,198
"4309",158,194
"4310",157,706
"4311",157,692
"4312",157,687
"4313",157,682
"4314",157,654
"4315",157,631
"4316",157,630
"4317",157,625
"4318",157,624
"4319",157,621
"4320",157,615
"4321",157,614
"4322",157,613
"4323",157,612
"4324",157,608
"4325",157,607
"4326",157,577
"4327",157,574
"4328",157,560
"4329",157,555
"4330",157,539
"4331",157,537
"4332",157,525
"4333",157,398
"4334",157,397
"4335",157,389
"4336",157,388
"4337",157,384
"4338",157,379
"4339",157,378
"4340",157,374
"4341",157,369
"4342",157,366
"4343",157,365
"4344",157,353
"4345",157,346
"4346",157,329
"4347",157,297
"4348",157,284
"4349",157,269
"4350",157,254
"4351",157,231
"4352",157,230
"4353",157,224
"4354",157,217
"4355",157,208
"4356",157,207
"4357",157,203
"4358",157,201
"4359",157,198
"4360",157,194
"4361",156,707
"4362",156,693
"4363",156,688
"4364",156,682
"4365",156,668
"4366",156,654
"4367",156,632
"4368",156,627
"4369",156,626
"4370",156,621
"4371",156,615
"4372",156,611
"4373",156,606
"4374",156,605
"4375",156,576
"4376",156,574
"4377",156,560
"4378",156,555
"4379",156,551
"4380",156,539
"4381",156,537
"4382",156,524
"4383",156,396
"4384",156,395
"4385",156,392
"4386",156,387
"4387",156,386
"4388",156,383
"4389",156,382
"4390",156,377
"4391",156,374
"4392",156,369
"4393",156,368
"4394",156,367
"4395",156,353
"4396",156,346
"4397",156,329
"4398",156,297
"4399",156,283
"4400",156,270
"4401",156,254
"4402",156,229
"4403",156,224
"4404",156,217
"4405",156,213
"4406",156,212
"4407",156,211
"4408",156,203
"4409",156,202
"4410",156,199
"4411",156,195
"4412",155,708
"4413",155,694
"4414",155,688
"4415",155,682
"4416",155,669
"4417",155,667
"4418",155,666
"4419",155,653
"4420",155,634
"4421",155,633
"4422",155,630
"4423",155,629
"4424",155,628
"4425",155,621
"4426",155,617
"4427",155,615
"4428",155,610
"4429",155,609
"4430",155,604
"4431",155,603
"4432",155,576
"4433",155,573
"4434",155,561
"4435",155,555
"4436",155,554
"4437",155,539
"4438",155,536
"4439",155,524
"4440",155,523
"4441",155,391
"4442",155,390
"4443",155,385
"4444",155,384
"4445",155,381
"4446",155,376
"4447",155,374
"4448",155,370
"4449",155,368
"4450",155,354
"4451",155,346
"4452",155,329
"4453",155,296
"4454",155,283
"4455",155,270
"4456",155,255
"4457",155,228
"4458",155,224
"4459",155,223
"4460",155,217
"4461",155,214
"4462",155,210
"4463",155,200
"4464",155,196
"4465",154,709
"4466",154,696
"4467",154,695
"4468",154,689
"4469",154,682
"4470",154,670
"4471",154,666
"4472",154,653
"4473",154,636
"4474",154,635
"4475",154,631
"4476",154,621
"4477",154,618
"4478",154,616
"4479",154,614
"4480",154,608
"4481",154,607
"4482",154,602
"4483",154,576
"4484",154,573
"4485",154,561
"4486",154,555
"4487",154,538
"4488",154,536
"4489",154,393
"4490",154,392
"4491",154,389
"4492",154,383
"4493",154,380
"4494",154,376
"4495",154,374
"4496",154,371
"4497",154,368
"4498",154,355
"4499",154,346
"4500",154,329
"4501",154,296
"4502",154,283
"4503",154,270
"4504",154,255
"4505",154,228
"4506",154,222
"4507",154,221
"4508",154,217
"4509",154,214
"4510",154,209
"4511",154,201
"4512",154,197
"4513",153,710
"4514",153,697
"4515",153,689
"4516",153,683
"4517",153,670
"4518",153,665
"4519",153,653
"4520",153,638
"4521",153,637
"4522",153,633
"4523",153,632
"4524",153,621
"4525",153,619
"4526",153,616
"4527",153,614
"4528",153,606
"4529",153,605
"4530",153,601
"4531",153,600
"4532",153,575
"4533",153,572
"4534",153,561
"4535",153,555
"4536",153,537
"4537",153,535
"4538",153,522
"4539",153,391
"4540",153,388
"4541",153,383
"4542",153,380
"4543",153,377
"4544",153,374
"4545",153,372
"4546",153,369
"4547",153,368
"4548",153,355
"4549",153,346
"4550",153,329
"4551",153,296
"4552",153,283
"4553",153,271
"4554",153,256
"4555",153,228
"4556",153,220
"4557",153,219
"4558",153,218
"4559",153,215
"4560",153,208
"4561",153,202
"4562",153,198
"4563",152,711
"4564",152,698
"4565",152,694
"4566",152,693
"4567",152,690
"4568",152,683
"4569",152,670
"4570",152,665
"4571",152,652
"4572",152,640
"4573",152,639
"4574",152,636
"4575",152,635
"4576",152,634
"4577",152,621
"4578",152,619
"4579",152,616
"4580",152,613
"4581",152,604
"4582",152,603
"4583",152,599
"4584",152,598
"4585",152,575
"4586",152,572
"4587",152,561
"4588",152,555
"4589",152,537
"4590",152,535
"4591",152,521
"4592",152,390
"4593",152,387
"4594",152,383
"4595",152,381
"4596",152,377
"4597",152,375
"4598",152,372
"4599",152,370
"4600",152,356
"4601",152,346
"4602",152,328
"4603",152,296
"4604",152,282
"4605",152,271
"4606",152,256
"4607",152,228
"4608",152,225
"4609",152,224
"4610",152,223
"4611",152,215
"4612",152,208
"4613",152,203
"4614",152,199
"4615",151,712
"4616",151,699
"4617",151,696
"4618",151,695
"4619",151,692
"4620",151,691
"4621",151,683
"4622",151,671
"4623",151,664
"4624",151,652
"4625",151,642
"4626",151,641
"4627",151,638
"4628",151,637
"4629",151,621
"4630",151,619
"4631",151,615
"4632",151,613
"4633",151,602
"4634",151,601
"4635",151,597
"4636",151,574
"4637",151,572
"4638",151,561
"4639",151,556
"4640",151,537
"4641",151,535
"4642",151,520
"4643",151,389
"4644",151,388
"4645",151,387
"4646",151,384
"4647",151,381
"4648",151,378
"4649",151,376
"4650",151,372
"4651",151,371
"4652",151,370
"4653",151,356
"4654",151,345
"4655",151,328
"4656",151,296
"4657",151,282
"4658",151,271
"4659",151,263
"4660",151,256
"4661",151,228
"4662",151,226
"4663",151,222
"4664",151,221
"4665",151,215
"4666",151,208
"4667",151,204
"4668",151,200
"4669",150,712
"4670",150,700
"4671",150,697
"4672",150,684
"4673",150,671
"4674",150,664
"4675",150,651
"4676",150,644
"4677",150,643
"4678",150,640
"4679",150,639
"4680",150,621
"4681",150,619
"4682",150,615
"4683",150,612
"4684",150,600
"4685",150,599
"4686",150,596
"4687",150,595
"4688",150,574
"4689",150,571
"4690",150,561
"4691",150,556
"4692",150,537
"4693",150,534
"4694",150,519
"4695",150,384
"4696",150,382
"4697",150,379
"4698",150,376
"4699",150,357
"4700",150,345
"4701",150,328
"4702",150,295
"4703",150,282
"4704",150,272
"4705",150,263
"4706",150,261
"4707",150,257
"4708",150,235
"4709",150,234
"4710",150,229
"4711",150,226
"4712",150,220
"4713",150,215
"4714",150,208
"4715",150,205
"4716",150,201
"4717",149,713
"4718",149,701
"4719",149,697
"4720",149,684
"4721",149,671
"4722",149,663
"4723",149,651
"4724",149,646
"4725",149,645
"4726",149,641
"4727",149,622
"4728",149,619
"4729",149,614
"4730",149,612
"4731",149,598
"4732",149,594
"4733",149,574
"4734",149,571
"4735",149,562
"4736",149,556
"4737",149,555
"4738",149,536
"4739",149,534
"4740",149,519
"4741",149,385
"4742",149,383
"4743",149,379
"4744",149,377
"4745",149,358
"4746",149,344
"4747",149,328
"4748",149,295
"4749",149,281
"4750",149,272
"4751",149,264
"4752",149,261
"4753",149,257
"4754",149,233
"4755",149,232
"4756",149,229
"4757",149,227
"4758",149,219
"4759",149,214
"4760",149,210
"4761",149,209
"4762",149,206
"4763",149,202
"4764",148,713
"4765",148,702
"4766",148,698
"4767",148,684
"4768",148,672
"4769",148,663
"4770",148,650
"4771",148,649
"4772",148,648
"4773",148,647
"4774",148,643
"4775",148,642
"4776",148,622
"4777",148,620
"4778",148,614
"4779",148,612
"4780",148,597
"4781",148,596
"4782",148,593
"4783",148,592
"4784",148,573
"4785",148,571
"4786",148,562
"4787",148,556
"4788",148,536
"4789",148,533
"4790",148,519
"4791",148,385
"4792",148,383
"4793",148,380
"4794",148,377
"4795",148,358
"4796",148,344
"4797",148,328
"4798",148,295
"4799",148,281
"4800",148,272
"4801",148,265
"4802",148,258
"4803",148,231
"4804",148,230
"4805",148,227
"4806",148,219
"4807",148,213
"4808",148,212
"4809",148,211
"4810",148,207
"4811",148,203
"4812",147,713
"4813",147,703
"4814",147,698
"4815",147,685
"4816",147,672
"4817",147,662
"4818",147,645
"4819",147,644
"4820",147,622
"4821",147,620
"4822",147,613
"4823",147,611
"4824",147,595
"4825",147,594
"4826",147,591
"4827",147,590
"4828",147,573
"4829",147,570
"4830",147,562
"4831",147,556
"4832",147,535
"4833",147,533
"4834",147,519
"4835",147,385
"4836",147,384
"4837",147,380
"4838",147,378
"4839",147,359
"4840",147,344
"4841",147,327
"4842",147,295
"4843",147,281
"4844",147,273
"4845",147,265
"4846",147,258
"4847",147,234
"4848",147,228
"4849",147,219
"4850",147,216
"4851",147,215
"4852",147,209
"4853",147,208
"4854",147,205
"4855",147,204
"4856",146,717
"4857",146,716
"4858",146,712
"4859",146,703
"4860",146,697
"4861",146,685
"4862",146,672
"4863",146,662
"4864",146,646
"4865",146,622
"4866",146,620
"4867",146,613
"4868",146,610
"4869",146,593
"4870",146,589
"4871",146,588
"4872",146,572
"4873",146,570
"4874",146,563
"4875",146,557
"4876",146,535
"4877",146,533
"4878",146,521
"4879",146,520
"4880",146,378
"4881",146,373
"4882",146,359
"4883",146,344
"4884",146,327
"4885",146,295
"4886",146,280
"4887",146,273
"4888",146,265
"4889",146,263
"4890",146,258
"4891",146,233
"4892",146,232
"4893",146,231
"4894",146,228
"4895",146,219
"4896",146,217
"4897",146,214
"4898",146,213
"4899",146,211
"4900",146,210
"4901",146,206
"4902",145,718
"4903",145,715
"4904",145,712
"4905",145,705
"4906",145,702
"4907",145,696
"4908",145,685
"4909",145,672
"4910",145,661
"4911",145,648
"4912",145,647
"4913",145,623
"4914",145,620
"4915",145,612
"4916",145,610
"4917",145,592
"4918",145,591
"4919",145,587
"4920",145,586
"4921",145,572
"4922",145,569
"4923",145,563
"4924",145,557
"4925",145,535
"4926",145,532
"4927",145,525
"4928",145,524
"4929",145,523
"4930",145,522
"4931",145,379
"4932",145,360
"4933",145,344
"4934",145,327
"4935",145,310
"4936",145,295
"4937",145,280
"4938",145,274
"4939",145,265
"4940",145,263
"4941",145,259
"4942",145,230
"4943",145,227
"4944",145,226
"4945",145,219
"4946",145,217
"4947",145,212
"4948",145,207
"4949",144,719
"4950",144,716
"4951",144,712
"4952",144,705
"4953",144,703
"4954",144,702
"4955",144,695
"4956",144,694
"4957",144,685
"4958",144,672
"4959",144,661
"4960",144,649
"4961",144,623
"4962",144,621
"4963",144,612
"4964",144,590
"4965",144,589
"4966",144,585
"4967",144,572
"4968",144,569
"4969",144,564
"4970",144,557
"4971",144,534
"4972",144,532
"4973",144,531
"4974",144,530
"4975",144,529
"4976",144,528
"4977",144,527
"4978",144,526
"4979",144,361
"4980",144,343
"4981",144,327
"4982",144,294
"4983",144,280
"4984",144,274
"4985",144,266
"4986",144,259
"4987",144,230
"4988",144,229
"4989",144,219
"4990",144,217
"4991",144,208
"4992",143,719
"4993",143,715
"4994",143,712
"4995",143,706
"4996",143,702
"4997",143,699
"4998",143,698
"4999",143,697
"5000",143,693
"5001",143,692
"5002",143,686
"5003",143,672
"5004",143,661
"5005",143,650
"5006",143,623
"5007",143,621
"5008",143,611
"5009",143,588
"5010",143,584
"5011",143,583
"5012",143,571
"5013",143,568
"5014",143,564
"5015",143,557
"5016",143,534
"5017",143,362
"5018",143,343
"5019",143,327
"5020",143,294
"5021",143,280
"5022",143,275
"5023",143,266
"5024",143,264
"5025",143,261
"5026",143,260
"5027",143,228
"5028",143,227
"5029",143,210
"5030",143,209
"5031",142,719
"5032",142,715
"5033",142,712
"5034",142,706
"5035",142,702
"5036",142,700
"5037",142,696
"5038",142,695
"5039",142,692
"5040",142,686
"5041",142,672
"5042",142,660
"5043",142,650
"5044",142,623
"5045",142,621
"5046",142,587
"5047",142,586
"5048",142,582
"5049",142,571
"5050",142,567
"5051",142,565
"5052",142,557
"5053",142,535
"5054",142,362
"5055",142,344
"5056",142,343
"5057",142,327
"5058",142,294
"5059",142,279
"5060",142,275
"5061",142,266
"5062",142,262
"5063",142,212
"5064",142,211
"5065",141,719
"5066",141,715
"5067",141,711
"5068",141,703
"5069",141,700
"5070",141,694
"5071",141,693
"5072",141,691
"5073",141,686
"5074",141,673
"5075",141,669
"5076",141,668
"5077",141,667
"5078",141,666
"5079",141,660
"5080",141,650
"5081",141,624
"5082",141,621
"5083",141,585
"5084",141,581
"5085",141,580
"5086",141,570
"5087",141,566
"5088",141,565
"5089",141,557
"5090",141,536
"5091",141,363
"5092",141,343
"5093",141,326
"5094",141,293
"5095",141,279
"5096",141,276
"5097",141,267
"5098",141,213
"5099",140,719
"5100",140,714
"5101",140,711
"5102",140,705
"5103",140,700
"5104",140,691
"5105",140,686
"5106",140,673
"5107",140,669
"5108",140,666
"5109",140,659
"5110",140,649
"5111",140,624
"5112",140,622
"5113",140,584
"5114",140,583
"5115",140,579
"5116",140,578
"5117",140,570
"5118",140,558
"5119",140,538
"5120",140,537
"5121",140,520
"5122",140,519
"5123",140,518
"5124",140,517
"5125",140,516
"5126",140,363
"5127",140,342
"5128",140,326
"5129",140,293
"5130",140,279
"5131",140,278
"5132",140,277
"5133",140,267
"5134",140,265
"5135",140,215
"5136",140,214
"5137",139,719
"5138",139,714
"5139",139,711
"5140",139,704
"5141",139,701
"5142",139,686
"5143",139,673
"5144",139,668
"5145",139,667
"5146",139,659
"5147",139,649
"5148",139,624
"5149",139,622
"5150",139,582
"5151",139,577
"5152",139,576
"5153",139,570
"5154",139,558
"5155",139,540
"5156",139,539
"5157",139,523
"5158",139,522
"5159",139,521
"5160",139,516
"5161",139,364
"5162",139,342
"5163",139,326
"5164",139,293
"5165",139,279
"5166",139,277
"5167",139,267
"5168",139,265
"5169",139,261
"5170",139,217
"5171",139,216
"5172",138,718
"5173",138,714
"5174",138,710
"5175",138,704
"5176",138,701
"5177",138,687
"5178",138,673
"5179",138,658
"5180",138,649
"5181",138,624
"5182",138,622
"5183",138,581
"5184",138,580
"5185",138,575
"5186",138,574
"5187",138,573
"5188",138,570
"5189",138,558
"5190",138,543
"5191",138,542
"5192",138,541
"5193",138,526
"5194",138,525
"5195",138,524
"5196",138,515
"5197",138,365
"5198",138,341
"5199",138,326
"5200",138,293
"5201",138,268
"5202",138,265
"5203",138,262
"5204",138,219
"5205",138,218
"5206",137,717
"5207",137,714
"5208",137,710
"5209",137,704
"5210",137,701
"5211",137,687
"5212",137,673
"5213",137,658
"5214",137,648
"5215",137,625
"5216",137,623
"5217",137,579
"5218",137,572
"5219",137,571
"5220",137,570
"5221",137,558
"5222",137,546
"5223",137,545
"5224",137,544
"5225",137,526
"5226",137,515
"5227",137,366
"5228",137,341
"5229",137,326
"5230",137,293
"5231",137,268
"5232",137,266
"5233",137,262
"5234",137,221
"5235",137,220
"5236",136,716
"5237",136,714
"5238",136,710
"5239",136,703
"5240",136,700
"5241",136,694
"5242",136,692
"5243",136,687
"5244",136,673
"5245",136,657
"5246",136,648
"5247",136,625
"5248",136,623
"5249",136,578
"5250",136,577
"5251",136,557
"5252",136,550
"5253",136,549
"5254",136,548
"5255",136,547
"5256",136,535
"5257",136,534
"5258",136,533
"5259",136,527
"5260",136,515
"5261",136,367
"5262",136,341
"5263",136,326
"5264",136,292
"5265",136,268
"5266",136,266
"5267",136,223
"5268",136,222
"5269",135,715
"5270",135,714
"5271",135,709
"5272",135,703
"5273",135,699
"5274",135,698
"5275",135,694
"5276",135,692
"5277",135,687
"5278",135,673
"5279",135,657
"5280",135,648
"5281",135,625
"5282",135,623
"5283",135,576
"5284",135,556
"5285",135,555
"5286",135,554
"5287",135,553
"5288",135,552
"5289",135,551
"5290",135,540
"5291",135,539
"5292",135,538
"5293",135,537
"5294",135,536
"5295",135,532
"5296",135,531
"5297",135,528
"5298",135,515
"5299",135,367
"5300",135,341
"5301",135,326
"5302",135,292
"5303",135,269
"5304",135,264
"5305",135,226
"5306",135,225
"5307",135,224
"5308",134,709
"5309",134,702
"5310",134,697
"5311",134,696
"5312",134,695
"5313",134,694
"5314",134,692
"5315",134,688
"5316",134,674
"5317",134,656
"5318",134,647
"5319",134,625
"5320",134,623
"5321",134,575
"5322",134,574
"5323",134,542
"5324",134,541
"5325",134,531
"5326",134,529
"5327",134,528
"5328",134,515
"5329",134,368
"5330",134,340
"5331",134,326
"5332",134,310
"5333",134,309
"5334",134,308
"5335",134,292
"5336",134,269
"5337",134,265
"5338",134,228
"5339",134,227
"5340",133,708
"5341",133,702
"5342",133,693
"5343",133,688
"5344",133,674
"5345",133,656
"5346",133,647
"5347",133,626
"5348",133,624
"5349",133,573
"5350",133,545
"5351",133,544
"5352",133,543
"5353",133,530
"5354",133,528
"5355",133,515
"5356",133,369
"5357",133,340
"5358",133,326
"5359",133,310
"5360",133,307
"5361",133,292
"5362",133,269
"5363",133,267
"5364",133,265
"5365",133,229
"5366",132,728
"5367",132,727
"5368",132,726
"5369",132,708
"5370",132,702
"5371",132,698
"5372",132,693
"5373",132,688
"5374",132,674
"5375",132,655
"5376",132,646
"5377",132,626
"5378",132,624
"5379",132,572
"5380",132,571
"5381",132,548
"5382",132,547
"5383",132,546
"5384",132,530
"5385",132,528
"5386",132,515
"5387",132,370
"5388",132,340
"5389",132,326
"5390",132,310
"5391",132,309
"5392",132,308
"5393",132,292
"5394",132,270
"5395",132,266
"5396",132,232
"5397",132,231
"5398",132,230
"5399",131,729
"5400",131,725
"5401",131,707
"5402",131,701
"5403",131,699
"5404",131,697
"5405",131,696
"5406",131,693
"5407",131,688
"5408",131,674
"5409",131,655
"5410",131,646
"5411",131,626
"5412",131,624
"5413",131,570
"5414",131,550
"5415",131,549
"5416",131,530
"5417",131,527
"5418",131,515
"5419",131,370
"5420",131,339
"5421",131,326
"5422",131,291
"5423",131,270
"5424",131,268
"5425",131,266
"5426",131,235
"5427",131,234
"5428",131,233
"5429",130,729
"5430",130,725
"5431",130,706
"5432",130,701
"5433",130,699
"5434",130,696
"5435",130,693
"5436",130,689
"5437",130,674
"5438",130,662
"5439",130,654
"5440",130,646
"5441",130,570
"5442",130,551
"5443",130,529
"5444",130,527
"5445",130,516
"5446",130,397
"5447",130,395
"5448",130,371
"5449",130,339
"5450",130,326
"5451",130,291
"5452",130,270
"5453",130,268
"5454",130,266
"5455",130,238
"5456",130,237
"5457",130,236
"5458",129,728
"5459",129,726
"5460",129,706
"5461",129,701
"5462",129,698
"5463",129,696
"5464",129,694
"5465",129,689
"5466",129,674
"5467",129,662
"5468",129,660
"5469",129,654
"5470",129,645
"5471",129,627
"5472",129,570
"5473",129,552
"5474",129,529
"5475",129,526
"5476",129,516
"5477",129,397
"5478",129,395
"5479",129,372
"5480",129,339
"5481",129,326
"5482",129,290
"5483",129,271
"5484",129,268
"5485",129,240
"5486",129,239
"5487",128,737
"5488",128,736
"5489",128,735
"5490",128,734
"5491",128,733
"5492",128,727
"5493",128,705
"5494",128,700
"5495",128,697
"5496",128,694
"5497",128,689
"5498",128,674
"5499",128,662
"5500",128,660
"5501",128,653
"5502",128,645
"5503",128,627
"5504",128,625
"5505",128,570
"5506",128,552
"5507",128,528
"5508",128,526
"5509",128,516
"5510",128,397
"5511",128,396
"5512",128,395
"5513",128,373
"5514",128,338
"5515",128,325
"5516",128,290
"5517",128,271
"5518",128,242
"5519",128,241
"5520",127,738
"5521",127,732
"5522",127,705
"5523",127,700
"5524",127,694
"5525",127,689
"5526",127,674
"5527",127,662
"5528",127,660
"5529",127,653
"5530",127,644
"5531",127,627
"5532",127,625
"5533",127,571
"5534",127,552
"5535",127,528
"5536",127,526
"5537",127,516
"5538",127,397
"5539",127,394
"5540",127,373
"5541",127,338
